cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       203, 1.905352235E+00, 9.407528877E+00, 5.000000000E-01,-1.978150964E+00,-8.947448730E-01, 1.875097660E-04
       204, 2.506448507E+00, 1.001625061E+01, 5.000000000E-01,-2.665670633E+00,-9.175119996E-01, 2.135574759E-04
       205, 2.707056046E+00, 1.021779156E+01, 5.000000000E-01,-2.878167391E+00,-8.967375755E-01, 2.251726837E-04
       206, 2.908501625E+00, 1.041970444E+01, 5.000000000E-01,-3.073230743E+00,-8.582935333E-01, 2.389420988E-04
       207, 1.704825282E+00, 9.204719543E+00, 5.000000000E-01,-1.749146223E+00,-8.716762662E-01, 1.813142444E-04
       208, 1.504392624E+00, 9.002249718E+00, 5.000000000E-01,-1.523174286E+00,-8.462607265E-01, 1.763359178E-04
       209, 1.303637624E+00, 8.800170898E+00, 5.000000000E-01,-1.300192952E+00,-8.202496171E-01, 1.726500195E-04
       210, 1.103043199E+00, 8.597674370E+00, 5.000000000E-01,-1.078982592E+00,-7.940243483E-01, 1.702546870E-04
       211, 9.024565816E-01, 8.395612717E+00, 5.000000000E-01,-8.613345027E-01,-7.680377364E-01, 1.691526122E-04
       212, 7.008229494E-01, 8.195402145E+00, 5.000000000E-01,-6.522656679E-01,-7.429582477E-01, 1.691852231E-04
       213, 4.996608794E-01, 7.993895531E+00, 5.000000000E-01,-4.577403963E-01,-7.165743113E-01, 1.700785942E-04
       214, 2.991703749E-01, 7.792754173E+00, 5.000000000E-01,-2.973533571E-01,-6.779286861E-01, 1.711002842E-04
       215, 9.974071383E-02, 7.590090275E+00, 5.000000000E-01,-2.714571655E-01,-5.628379583E-01, 1.713529491E-04
       216, 2.304739475E+00, 1.001762581E+01, 5.000000000E-01,-2.737845898E+00,-9.736899734E-01, 2.192016545E-04
