nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
      4469, 1.480177784E+01, 1.439384747E+01, 5.000000000E-01,-1.365306973E-02, 1.531796064E-03, 2.576910447E-06
      4470, 1.500000000E+01, 1.439384747E+01, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.644160875E-06
      4471, 1.460268497E+01, 1.439450073E+01, 5.000000000E-01,-3.083522804E-02, 3.863816708E-02, 4.325225746E-06
      4472, 4.800387383E+00, 1.439521027E+01, 4.999999702E-01,-9.341539145E-01,-1.061148476E-03, 5.131799844E-05
      4473, 4.600596428E+00, 1.439522076E+01, 5.000000000E-01,-9.339088202E-01,-1.178598031E-03, 4.977446224E-05
      4474, 5.000545025E+00, 1.439522266E+01, 5.000000000E-01,-9.343835115E-01,-9.071793756E-04, 5.289472028E-05
      4475, 4.400471210E+00, 1.439523983E+01, 5.000000000E-01,-9.336513281E-01,-1.270215376E-03, 4.825906944E-05
      4476, 6.600598812E+00, 1.439524078E+01, 5.000000000E-01,-9.338387251E-01, 3.376942826E-03, 6.654211029E-05
      4477, 5.200450897E+00, 1.439524364E+01, 5.000000000E-01,-9.345948696E-01,-7.037483156E-04, 5.450296158E-05
      4478, 7.000634193E+00, 1.439525223E+01, 4.999999702E-01,-9.319332838E-01, 6.163389422E-03, 7.016582094E-05
      4479, 8.400440216E+00, 1.439525414E+01, 5.000000000E-01,-9.060130119E-01, 2.861661464E-02, 8.222898759E-05
      4480, 6.800512791E+00, 1.439525700E+01, 5.000000000E-01,-9.330452085E-01, 4.630269948E-03, 6.834432133E-05
      4481, 9.800580025E+00, 1.439526558E+01, 5.000000000E-01,-8.067764640E-01, 7.936191559E-02, 8.697473095E-05
      4482, 7.200492382E+00, 1.439526653E+01, 5.000000000E-01,-9.304115176E-01, 8.004968986E-03, 7.198191452E-05
      4483, 8.200510979E+00, 1.439527988E+01, 5.000000000E-01,-9.126486778E-01, 2.379508317E-02, 8.069085743E-05
      4484, 8.800471306E+00, 1.439528370E+01, 5.000000000E-01,-8.880922794E-01, 4.015436769E-02, 8.487010200E-05
      4485, 4.200583935E+00, 1.439528465E+01, 5.000000000E-01,-9.333842993E-01,-1.342611853E-03, 4.677457036E-05
      4486, 7.400686741E+00, 1.439528465E+01, 5.000000000E-01,-9.283728600E-01, 1.021439210E-02, 7.379360613E-05
      4487, 8.600594521E+00, 1.439529037E+01, 5.000000000E-01,-8.978872299E-01, 3.405991197E-02, 8.362630615E-05
      4488, 9.600563049E+00, 1.439529419E+01, 5.000000000E-01,-8.279886246E-01, 7.058683038E-02, 8.726103260E-05
      4489, 5.400575161E+00, 1.439529514E+01, 5.000000000E-01,-9.347635508E-01,-4.436627496E-04, 5.613936082E-05
      4490, 6.400531292E+00, 1.439529610E+01, 5.000000000E-01,-9.343654513E-01, 2.345623681E-03, 6.474374095E-05
      4491, 8.000425339E+00, 1.439530087E+01, 5.000000000E-01,-9.180141687E-01, 1.957874000E-02, 7.905442908E-05
      4492, 4.000505447E+00, 1.439530945E+01, 5.000000000E-01,-9.331108928E-01,-1.401399611E-03, 4.531977902E-05
      4493, 4.000505447E+00, 1.439531040E+01, 5.000000000E-01,-9.331109524E-01,-1.401399611E-03, 4.531977902E-05
      4494, 9.000611305E+00, 1.439531136E+01, 4.999999702E-01,-8.763955235E-01, 4.688788578E-02, 8.590042125E-05
      4495, 2.800481081E+00, 1.439531612E+01, 5.000000000E-01,-9.313600063E-01,-1.705459435E-03, 3.723182817E-05
      4496, 2.600539684E+00, 1.439531708E+01, 5.000000000E-01,-9.310344458E-01,-1.774048549E-03, 3.598651529E-05
      4497, 1.000038147E+01, 1.439531898E+01, 5.000000000E-01,-7.828297615E-01, 8.825652301E-02, 8.621362940E-05
      4498, 7.600500107E+00, 1.439532089E+01, 5.000000000E-01,-9.257048368E-01, 1.283597108E-02, 7.558081415E-05
      4499, 3.800694227E+00, 1.439532471E+01, 5.000000000E-01,-9.328385592E-01,-1.451143995E-03, 4.389930837E-05
      4500, 3.400698185E+00, 1.439532852E+01, 5.000000000E-01,-9.322732687E-01,-1.541443751E-03, 4.114448166E-05
      4501, 7.800587654E+00, 1.439533520E+01, 5.000000000E-01,-9.222941399E-01, 1.593761332E-02, 7.733974053E-05
      4502, 9.400656700E+00, 1.439533520E+01, 5.000000000E-01,-8.465430737E-01, 6.217760593E-02, 8.714623982E-05
      4503, 3.000622034E+00, 1.439533806E+01, 5.000000000E-01,-9.316709042E-01,-1.645536977E-03, 3.850625944E-05
      4504, 6.200605869E+00, 1.439533806E+01, 5.000000000E-01,-9.346984625E-01, 1.513535855E-03, 6.297220534E-05
      4505, 2.400455952E+00, 1.439534187E+01, 5.000000000E-01,-9.306898713E-01,-1.853561029E-03, 3.476802885E-05
      4506, 3.600595236E+00, 1.439534569E+01, 5.000000000E-01,-9.325535297E-01,-1.497533871E-03, 4.250427446E-05
      4507, 9.200488091E+00, 1.439535618E+01, 5.000000000E-01,-8.626270294E-01, 5.422969162E-02, 8.666964277E-05
      4508, 5.600506783E+00, 1.439535999E+01, 5.000000000E-01,-9.348776340E-01,-1.129970187E-04, 5.780235733E-05
      4509, 6.000493526E+00, 1.439538670E+01, 5.000000000E-01,-9.348732233E-01, 8.433393668E-04, 6.122088234E-05
      4510, 2.200615883E+00, 1.439539719E+01, 5.000000000E-01,-9.303244352E-01,-1.944453572E-03, 3.357790411E-05
      4511, 5.800608158E+00, 1.439540672E+01, 5.000000000E-01,-9.349195957E-01, 3.077910515E-04, 5.949561091E-05
      4512, 1.020049000E+01, 1.439540672E+01, 5.000000000E-01,-7.560648918E-01, 9.707872570E-02, 8.494077338E-05
      4513, 1.100052452E+01, 1.439545250E+01, 5.000000000E-01,-6.244131327E-01, 1.259710789E-01, 7.433637802E-05
      4514, 1.040048027E+01, 1.439546967E+01, 5.000000000E-01,-7.266458869E-01, 1.055684909E-01, 8.313504804E-05
      4515, 1.140059376E+01, 1.439547443E+01, 5.000000000E-01,-5.475010872E-01, 1.333022714E-01, 6.591949204E-05
      4516, 1.080044270E+01, 1.439550304E+01, 5.000000000E-01,-6.605989933E-01, 1.202453226E-01, 7.781706518E-05
      4517, 2.000767946E+00, 1.439550781E+01, 5.000000000E-01,-9.299482107E-01,-2.044285415E-03, 3.241523518E-05
      4518, 3.200642824E+00, 1.439551830E+01, 5.000000000E-01,-9.319695234E-01,-1.592469285E-03, 3.980300608E-05
      4519, 1.060057068E+01, 1.439551830E+01, 5.000000000E-01,-6.947357655E-01, 1.133717448E-01, 8.075081860E-05
      4520, 1.160041237E+01, 1.439552784E+01, 5.000000000E-01,-5.077006817E-01, 1.348003596E-01, 6.114773714E-05
      4521, 1.180035305E+01, 1.439565372E+01, 5.000000000E-01,-4.675837755E-01, 1.348580122E-01, 5.611275992E-05
      4522, 1.120056629E+01, 1.439587975E+01, 5.000000000E-01,-5.865515471E-01, 1.302419603E-01, 7.028492837E-05
      4523, 1.200014687E+01, 1.439599228E+01, 5.000000000E-01,-4.276807904E-01, 1.335660219E-01, 5.092842548E-05
      4524, 1.800615668E+00, 1.439621353E+01, 5.000000000E-01,-9.295481443E-01,-2.153296489E-03, 3.126623778E-05
      4525, 1.599855661E+00, 1.439627647E+01, 5.000000000E-01,-9.291496277E-01,-2.268829383E-03, 3.016387200E-05
      4526, 1.220059490E+01, 1.439699745E+01, 5.000000000E-01,-3.882545233E-01, 1.309275925E-01, 4.564506526E-05
      4527, 1.240100765E+01, 1.439811325E+01, 5.000000000E-01,-3.498188257E-01, 1.272977144E-01, 4.046122194E-05
      4528, 1.440034866E+01, 1.439848804E+01, 5.000000000E-01,-5.105961114E-02, 5.772376433E-02, 6.054446203E-06
      4529, 1.400002599E+00, 1.439858246E+01, 5.000000000E-01,-9.287235737E-01,-2.390441019E-03, 2.904842040E-05
      4530, 0.000000000E+00, 1.439923573E+01, 5.000000000E-01,-9.244599342E-01,-3.338843118E-03, 2.249252429E-05
      4531, 3.947161436E-01, 1.439985371E+01, 5.000000000E-01,-9.259275198E-01,-3.127809847E-03, 2.401930942E-05
      4532, 1.980113834E-01, 1.440006351E+01, 5.000000000E-01,-9.250520468E-01,-3.271757625E-03, 2.302485882E-05
      4533, 1.199748158E+00, 1.440050220E+01, 5.000000000E-01,-9.282501936E-01,-2.524676034E-03, 2.796659464E-05
      4534, 1.260076332E+01, 1.440069199E+01, 5.000000000E-01,-3.127451837E-01, 1.225895882E-01, 3.537935845E-05
      4535, 7.997586727E-01, 1.440103722E+01, 5.000000000E-01,-9.271627665E-01,-2.818907611E-03, 2.594412581E-05
      4536, 5.991322398E-01, 1.440105534E+01, 5.000000000E-01,-9.265497923E-01,-2.970793750E-03, 2.496793240E-05
      4537, 1.420024967E+01, 1.440158272E+01, 5.000000000E-01,-7.353460789E-02, 7.090181112E-02, 7.986531273E-06
      4538, 1.000333428E+00, 1.440170193E+01, 5.000000000E-01,-9.277408719E-01,-2.666297369E-03, 2.693008537E-05
      4539, 1.400015259E+01, 1.440200996E+01, 5.000000000E-01,-9.781947732E-02, 8.097180724E-02, 1.020816489E-05
      4540, 1.380048847E+01, 1.440214539E+01, 4.999999702E-01,-1.236781180E-01, 8.892561495E-02, 1.272479130E-05
      4541, 1.360041714E+01, 1.440218067E+01, 5.000000000E-01,-1.511612535E-01, 9.564433992E-02, 1.557989344E-05
      4542, 1.340066624E+01, 1.440220833E+01, 5.000000000E-01,-1.801779270E-01, 1.016290635E-01, 1.878946932E-05
      4543, 1.300069237E+01, 1.440231991E+01, 5.000000000E-01,-2.431657016E-01, 1.125169992E-01, 2.633425538E-05
      4544, 1.320061207E+01, 1.440233803E+01, 5.000000000E-01,-2.108500600E-01, 1.071884632E-01, 2.237263470E-05
      4545, 1.280068016E+01, 1.440261650E+01, 4.999999702E-01,-2.771390676E-01, 1.175142676E-01, 3.063089389E-05
      4546, 4.799919605E+00, 1.459288979E+01, 5.000000000E-01,-9.341686964E-01,-1.279168879E-03, 4.378009908E-05
      4547, 4.599821568E+00, 1.459292126E+01, 5.000000000E-01,-9.339081049E-01,-1.342118368E-03, 4.257419641E-05
      4548, 5.000011921E+00, 1.459292698E+01, 5.000000000E-01,-9.344048500E-01,-1.190332929E-03, 4.499557326E-05
      4549, 9.800079346E+00, 1.459296799E+01, 5.000000000E-01,-7.991826534E-01, 5.440619588E-02, 6.454966933E-05
      4550, 4.400043964E+00, 1.459302521E+01, 5.000000000E-01,-9.336407185E-01,-1.387540950E-03, 4.138577788E-05
      4551, 5.200129032E+00, 1.459302711E+01, 5.000000000E-01,-9.346212149E-01,-1.065956778E-03, 4.622669803E-05
      4552, 8.399976730E+00, 1.459302998E+01, 5.000000000E-01,-9.034952521E-01, 1.922245324E-02, 6.447466149E-05
      4553, 7.000114441E+00, 1.459303379E+01, 5.000000000E-01,-9.314413071E-01, 3.595698159E-03, 5.742599751E-05
      4554, 8.600011826E+00, 1.459303761E+01, 5.000000000E-01,-8.947156072E-01, 2.298653126E-02, 6.508935621E-05
      4555, 7.400197506E+00, 1.459304523E+01, 5.000000000E-01,-9.275634885E-01, 6.407388486E-03, 5.975180829E-05
      4556, 8.199981689E+00, 1.459304523E+01, 5.000000000E-01,-9.106749296E-01, 1.587497070E-02, 6.371394556E-05
      4557, 6.600102425E+00, 1.459304810E+01, 5.000000000E-01,-9.335786104E-01, 1.673372113E-03, 5.498233804E-05
      4558, 9.600379944E+00, 1.459305477E+01, 4.999999702E-01,-8.209699392E-01, 4.831184819E-02, 6.528563245E-05
      4559, 6.800224781E+00, 1.459306622E+01, 5.000000000E-01,-9.326791167E-01, 2.537811641E-03, 5.621065793E-05
      4560, 1.000002670E+01, 1.459306622E+01, 5.000000000E-01,-7.747002840E-01, 6.059522554E-02, 6.347266026E-05
      4561, 7.200222015E+00, 1.459307003E+01, 5.000000000E-01,-9.297703505E-01, 4.875663668E-03, 5.860947567E-05
      4562, 8.800199509E+00, 1.459307098E+01, 5.000000000E-01,-8.841542006E-01, 2.721252479E-02, 6.555989967E-05
      4563, 4.199998379E+00, 1.459307194E+01, 5.000000000E-01,-9.333502054E-01,-1.420782995E-03, 4.020880806E-05
      4564, 7.600284576E+00, 1.459308243E+01, 5.000000000E-01,-9.247057438E-01, 8.234991692E-03, 6.084725464E-05
      4565, 8.000166893E+00, 1.459310246E+01, 5.000000000E-01,-9.164577723E-01, 1.294751558E-02, 6.284612027E-05
      4566, 7.800201893E+00, 1.459311390E+01, 5.000000000E-01,-9.210594893E-01, 1.039975137E-02, 6.187897088E-05
      4567, 9.000219345E+00, 1.459312725E+01, 5.000000000E-01,-8.716610074E-01, 3.186749667E-02, 6.583529466E-05
      4568, 3.800348282E+00, 1.459313011E+01, 5.000000000E-01,-9.327634573E-01,-1.462544547E-03, 3.791318159E-05
      4569, 3.800348282E+00, 1.459313107E+01, 5.000000000E-01,-9.327633977E-01,-1.462544780E-03, 3.791318159E-05
      4570, 6.400286674E+00, 1.459313107E+01, 5.000000000E-01,-9.341881871E-01, 9.665598627E-04, 5.373122258E-05
      4571, 5.400112152E+00, 1.459313297E+01, 4.999999702E-01,-9.347770214E-01,-9.029009962E-04, 4.746142804E-05
      4572, 4.000278473E+00, 1.459313583E+01, 5.000000000E-01,-9.330574274E-01,-1.444303431E-03, 3.905157064E-05
      4573, 9.400254250E+00, 1.459314823E+01, 5.000000000E-01,-8.402345777E-01, 4.246225208E-02, 6.572915299E-05
      4574, 3.600440741E+00, 1.459317970E+01, 5.000000000E-01,-9.324537516E-01,-1.478901948E-03, 3.678862777E-05
      4575, 3.400368452E+00, 1.459318066E+01, 5.000000000E-01,-9.321502447E-01,-1.494344906E-03, 3.568569809E-05
      4576, 3.000109911E+00, 1.459319496E+01, 4.999999702E-01,-9.314914346E-01,-1.540456084E-03, 3.352886415E-05
      4577, 6.200218201E+00, 1.459319973E+01, 5.000000000E-01,-9.345860481E-01, 3.984649666E-04, 5.247570516E-05
      4578, 2.800078630E+00, 1.459320164E+01, 5.000000000E-01,-9.311535358E-01,-1.569301472E-03, 3.248239227E-05
      4579, 1.019998741E+01, 1.459321022E+01, 5.000000000E-01,-7.475568652E-01, 6.672450155E-02, 6.203902740E-05
      4580, 2.600015402E+00, 1.459321213E+01, 5.000000000E-01,-9.307898283E-01,-1.605228288E-03, 3.145180381E-05
      4581, 3.200415850E+00, 1.459321213E+01, 4.999999702E-01,-9.318343997E-01,-1.514675329E-03, 3.459980508E-05
      4582, 9.200258255E+00, 1.459321594E+01, 5.000000000E-01,-8.570712805E-01, 3.695588559E-02, 6.589672557E-05
      4583, 1.120017910E+01, 1.459325314E+01, 5.000000000E-01,-5.786974430E-01, 8.996798098E-02, 4.966904089E-05
      4584, 5.600155354E+00, 1.459326363E+01, 4.999999702E-01,-9.348771572E-01,-6.895437837E-04, 4.870500561E-05
      4585, 1.100005341E+01, 1.459328365E+01, 5.000000000E-01,-6.161315441E-01, 8.691944182E-02, 5.278755270E-05
      4586, 6.000291348E+00, 1.459329891E+01, 5.000000000E-01,-9.348142147E-01,-5.422497634E-05, 5.121676804E-05
      4587, 2.400057554E+00, 1.459331608E+01, 5.000000000E-01,-9.304105043E-01,-1.649462851E-03, 3.043997276E-05
      4588, 5.800113201E+00, 1.459331608E+01, 5.000000000E-01,-9.348925352E-01,-4.134858027E-04, 4.995325435E-05
      4589, 1.040010452E+01, 1.459335709E+01, 5.000000000E-01,-7.178947926E-01, 7.268722355E-02, 6.025563562E-05
      4590, 1.080012608E+01, 1.459340382E+01, 5.000000000E-01,-6.519789100E-01, 8.294972777E-02, 5.560594582E-05
      4591, 1.059998035E+01, 1.459342384E+01, 5.000000000E-01,-6.860020161E-01, 7.814870775E-02, 5.809965660E-05
      4592, 2.200247765E+00, 1.459348488E+01, 5.000000000E-01,-9.300018549E-01,-1.703579561E-03, 2.944675907E-05
      4593, 2.000729561E+00, 1.459377480E+01, 5.000000000E-01,-9.295748472E-01,-1.763727749E-03, 2.847325231E-05
      4594, 1.801196933E+00, 1.459447956E+01, 5.000000000E-01,-9.291480184E-01,-1.828378532E-03, 2.751803913E-05
      4595, 1.160010815E+01, 1.459478378E+01, 5.000000000E-01,-5.007974505E-01, 9.279052913E-02, 4.265048483E-05
      4596, 1.140026188E+01, 1.459501648E+01, 5.000000000E-01,-5.400558710E-01, 9.169654548E-02, 4.616993101E-05
      4597, 1.179972267E+01, 1.459502888E+01, 5.000000000E-01,-4.612524509E-01, 9.283807874E-02, 3.898817886E-05
      4598, 1.199950314E+01, 1.459555340E+01, 5.000000000E-01,-4.217735529E-01, 9.197804332E-02, 3.526800720E-05
      4599, 1.219887733E+01, 1.459592628E+01, 5.000000000E-01,-3.828845918E-01, 9.039273858E-02, 3.160459892E-05
      4600, 1.600710034E+00, 1.459597874E+01, 4.999999702E-01,-9.286642075E-01,-1.899683382E-03, 2.656323340E-05
      4601, 1.500000000E+01, 1.459630013E+01, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 8.925250654E-07
      4602, 1.480145836E+01, 1.459698486E+01, 4.999999702E-01,-6.577074528E-03,-8.389108814E-03, 1.551541345E-06
      4603, 1.239901638E+01, 1.459806156E+01, 5.000000000E-01,-3.446366787E-01, 8.773854375E-02, 2.791963561E-05
      4604, 1.400060534E+00, 1.459845829E+01, 5.000000000E-01,-9.281224012E-01,-1.975245774E-03, 2.561123983E-05
      4605, 0.000000000E+00, 1.460029507E+01, 5.000000000E-01,-9.236751795E-01,-2.468790859E-03, 2.003302870E-05
      4606, 1.983303726E-01, 1.460058975E+01, 5.000000000E-01,-9.241824150E-01,-2.477645408E-03, 2.047580165E-05
      4607, 1.460153866E+01, 1.460070038E+01, 5.000000000E-01,-2.010107413E-02, 2.085790969E-02, 2.766690613E-06
      4608, 1.259938431E+01, 1.460093784E+01, 5.000000000E-01,-3.074362278E-01, 8.443684876E-02, 2.436870454E-05
      4609, 1.200372458E+00, 1.460097980E+01, 5.000000000E-01,-9.275339842E-01,-2.059880411E-03, 2.468476123E-05
      4610, 3.975592256E-01, 1.460228539E+01, 5.000000000E-01,-9.250808358E-01,-2.423968865E-03, 2.131788278E-05
      4611, 1.000725508E+00, 1.460254478E+01, 5.000000000E-01,-9.269369841E-01,-2.149765380E-03, 2.379821672E-05
      4612, 1.279930782E+01, 1.460319042E+01, 4.999999702E-01,-2.716187835E-01, 8.093589544E-02, 2.107708497E-05
      4613, 8.006279469E-01, 1.460353088E+01, 5.000000000E-01,-9.263079762E-01,-2.239483641E-03, 2.293978469E-05
      4614, 1.320032787E+01, 1.460388470E+01, 5.000000000E-01,-2.040166706E-01, 7.400304079E-02, 1.535587580E-05
      4615, 1.340047836E+01, 1.460388660E+01, 5.000000000E-01,-1.724118143E-01, 7.030197978E-02, 1.289031570E-05
      4616, 1.360038662E+01, 1.460388947E+01, 4.999999702E-01,-1.422757804E-01, 6.622110307E-02, 1.067482026E-05
      4617, 6.002017260E-01, 1.460418987E+01, 5.000000000E-01,-9.256259203E-01,-2.330736257E-03, 2.210154162E-05
      4618, 1.299954033E+01, 1.460452557E+01, 5.000000000E-01,-2.371297777E-01, 7.739771158E-02, 1.806291220E-05
      4619, 1.380003357E+01, 1.460535240E+01, 4.999999702E-01,-1.136175096E-01, 6.123148650E-02, 8.672327567E-06
      4620, 1.399970722E+01, 1.460542107E+01, 5.000000000E-01,-8.671888709E-02, 5.519686639E-02, 6.913691777E-06
      4621, 1.419936275E+01, 1.460562897E+01, 5.000000000E-01,-6.173747033E-02, 4.718945920E-02, 5.349545063E-06
      4622, 1.439961815E+01, 1.460595036E+01, 5.000000000E-01,-3.908508271E-02, 3.622360900E-02, 3.960340564E-06
      4623, 4.799670219E+00, 1.479544544E+01, 5.000000000E-01,-9.070112705E-01,-1.050664694E-03, 3.664097676E-05
      4624, 4.999868393E+00, 1.479547787E+01, 5.000000000E-01,-9.075924158E-01,-1.015724731E-03, 3.756181104E-05
      4625, 4.599602699E+00, 1.479547882E+01, 5.000000000E-01,-9.063962698E-01,-1.070371480E-03, 3.571841080E-05
      4626, 9.799989700E+00, 1.479549313E+01, 5.000000000E-01,-7.809734941E-01, 2.771099098E-02, 4.667226312E-05
      4627, 8.399751663E+00, 1.479552555E+01, 5.000000000E-01,-8.819011450E-01, 9.384299628E-03, 4.947675916E-05
      4628, 8.599842072E+00, 1.479552555E+01, 5.000000000E-01,-8.734449744E-01, 1.129580662E-02, 4.955628538E-05
      4629, 4.399804115E+00, 1.479553890E+01, 5.000000000E-01,-9.057879448E-01,-1.081394730E-03, 3.480675150E-05
      4630, 8.199894905E+00, 1.479554272E+01, 5.000000000E-01,-8.888038397E-01, 7.684248500E-03, 4.925869143E-05
      4631, 9.600259781E+00, 1.479554367E+01, 5.000000000E-01,-8.021190166E-01, 2.448000386E-02, 4.762630851E-05
      4632, 9.999808311E+00, 1.479554653E+01, 5.000000000E-01,-7.571898699E-01, 3.101044893E-02, 4.549993537E-05
      4633, 7.600119114E+00, 1.479554749E+01, 5.000000000E-01,-9.021379948E-01, 3.745440161E-03, 4.802258627E-05
      4634, 7.400077820E+00, 1.479555416E+01, 5.000000000E-01,-9.047212005E-01, 2.793784253E-03, 4.744375474E-05
      4635, 8.799982071E+00, 1.479555988E+01, 5.000000000E-01,-8.632706404E-01, 1.344732847E-02, 4.951155643E-05
      4636, 7.800149441E+00, 1.479556084E+01, 5.000000000E-01,-8.987334967E-01, 4.872474354E-03, 4.852397979E-05
      4637, 5.199939728E+00, 1.479556179E+01, 5.000000000E-01,-9.081426859E-01,-9.627791587E-04, 3.848159395E-05
      4638, 8.000043869E+00, 1.479556656E+01, 5.000000000E-01,-8.943522573E-01, 6.186175160E-03, 4.894316589E-05
      4639, 4.199880600E+00, 1.479557323E+01, 5.000000000E-01,-9.051520824E-01,-1.087396988E-03, 3.388913319E-05
      4640, 7.000012398E+00, 1.479557610E+01, 5.000000000E-01,-9.080209732E-01, 1.341642812E-03, 4.611167242E-05
      4641, 7.200053215E+00, 1.479557896E+01, 5.000000000E-01,-9.066450596E-01, 1.999746310E-03, 4.681119390E-05
      4642, 6.800041199E+00, 1.479558849E+01, 5.000000000E-01,-9.089481831E-01, 8.047217852E-04, 4.536825872E-05
      4643, 6.600004673E+00, 1.479559231E+01, 5.000000000E-01,-9.095225334E-01, 3.690631711E-04, 4.459003685E-05
      4644, 4.000126839E+00, 1.479560566E+01, 5.000000000E-01,-9.045259953E-01,-1.088573714E-03, 3.298278170E-05
      4645, 3.800304890E+00, 1.479561329E+01, 5.000000000E-01,-9.039020538E-01,-1.087638200E-03, 3.208272392E-05
      4646, 9.000109673E+00, 1.479561424E+01, 5.000000000E-01,-8.512037992E-01, 1.584162563E-02, 4.930008436E-05
      4647, 9.400209427E+00, 1.479562283E+01, 5.000000000E-01,-8.207836747E-01, 2.138263732E-02, 4.837438246E-05
      4648, 6.400140285E+00, 1.479563236E+01, 5.000000000E-01,-9.097975492E-01, 1.791055547E-05, 4.377388541E-05
      4649, 3.600330114E+00, 1.479563904E+01, 5.000000000E-01,-9.032639265E-01,-1.086428994E-03, 3.118782479E-05
      4650, 3.600330353E+00, 1.479563904E+01, 5.000000000E-01,-9.032639265E-01,-1.086428994E-03, 3.118782479E-05
