cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       671, 2.502536297E+00, 3.552191734E+00, 5.000000000E-01, 6.004143134E-02, 4.529955387E-01, 5.135909594E-22
       672, 3.339191437E+00, 2.719673157E+00, 5.000000000E-01, 6.258790940E-02, 4.710558653E-01, 7.374484798E-22
       673, 3.549726009E+00, 2.512868881E+00, 5.000000000E-01, 6.262584776E-02, 4.747787416E-01, 9.754132564E-22
       674, 2.301534176E+00, 3.754678726E+00, 5.000000000E-01, 5.912341923E-02, 4.477297366E-01, 2.821014560E-22
       675, 2.911644459E+00, 3.347366810E+00, 5.000000000E-01, 6.466663629E-02, 4.586200118E-01, 4.609004531E-22
       676, 3.122004032E+00, 3.137968540E+00, 5.000000000E-01, 6.518982351E-02, 4.632077813E-01, 5.414767507E-22
       677, 2.704672575E+00, 3.554611921E+00, 5.000000000E-01, 6.403885037E-02, 4.537464976E-01, 6.813988648E-22
       678, 3.334594965E+00, 2.927161694E+00, 5.000000000E-01, 6.557104737E-02, 4.675030708E-01, 4.943143796E-22
       679, 2.501745224E+00, 3.758488894E+00, 5.000000000E-01, 6.335799396E-02, 4.485859275E-01, 5.396409893E-22
       680, 3.546879768E+00, 2.718473911E+00, 5.000000000E-01, 6.574029475E-02, 4.714420736E-01, 9.734465820E-22
       681, 2.301328659E+00, 3.959978819E+00, 5.000000000E-01, 6.261543930E-02, 4.430589378E-01, 2.297877096E-22
       682, 3.117165565E+00, 3.346505880E+00, 5.000000000E-01, 6.832588464E-02, 4.593212903E-01, 8.173707170E-22
       683, 2.908245564E+00, 3.555421352E+00, 5.000000000E-01, 6.794126332E-02, 4.545325041E-01, 5.222898359E-22
       684, 3.329117060E+00, 3.135310173E+00, 5.000000000E-01, 6.862455606E-02, 4.638226628E-01, 6.173332114E-22
       685, 2.703022003E+00, 3.762183666E+00, 5.000000000E-01, 6.751747429E-02, 4.494319260E-01, 8.010057786E-22
       686, 3.542552948E+00, 2.925042152E+00, 5.000000000E-01, 6.882699579E-02, 4.679838419E-01, 7.576653818E-22
       687, 2.501454830E+00, 3.964716434E+00, 5.000000000E-01, 6.705819815E-02, 4.440178275E-01, 4.187792945E-22
       688, 2.300788403E+00, 4.165831566E+00, 5.000000000E-01, 6.651373208E-02, 4.381893873E-01, 1.128980367E-22
       689, 3.112370968E+00, 3.554289341E+00, 5.000000000E-01, 7.171137631E-02, 4.553214312E-01, 8.688454940E-22
       690, 3.323030472E+00, 3.343518734E+00, 5.000000000E-01, 7.186240703E-02, 4.600323439E-01, 6.599303876E-22
       691, 2.905648470E+00, 3.763789415E+00, 5.000000000E-01, 7.156847417E-02, 4.502978921E-01, 1.006302576E-21
       692, 3.536081314E+00, 3.132568121E+00, 5.000000000E-01, 7.197273523E-02, 4.643952250E-01, 7.198608448E-22
       693, 2.702083111E+00, 3.969764233E+00, 5.000000000E-01, 7.139787078E-02, 4.449564517E-01, 9.710518780E-22
