cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
         1, 2.099973679E+00, 1.119307423E+01, 5.000000000E-01,-2.640286982E-01,-7.178175449E-02, 7.993072359E-05
         2, 2.308402538E+00, 1.159442997E+01, 5.000000000E-01,-2.844145298E-01,-9.213671088E-02, 6.828204641E-05
         3, 2.105853081E+00, 1.138842201E+01, 5.000000000E-01,-2.783482373E-01,-7.796587795E-02, 7.389325765E-05
         4, 1.901860714E+00, 1.118224525E+01, 5.000000000E-01,-2.712241709E-01,-6.269733608E-02, 7.073285815E-05
         5, 2.310378075E+00, 1.179032040E+01, 5.000000000E-01,-2.932546437E-01,-9.426078200E-02, 5.481043263E-05
         6, 2.108044386E+00, 1.158440590E+01, 5.000000000E-01,-2.883628309E-01,-8.269369602E-02, 6.328181189E-05
         7, 1.905337930E+00, 1.137737656E+01, 5.000000000E-01,-2.845853567E-01,-6.910386682E-02, 6.736317300E-05
         8, 1.702098012E+00, 1.117162132E+01, 5.000000000E-01,-2.779237032E-01,-5.597079545E-02, 6.193988520E-05
         9, 1.895446181E+00, 1.098801708E+01, 5.000000000E-01,-2.517254651E-01,-5.503686517E-02, 6.564640353E-05
        10, 2.310321808E+00, 1.198406506E+01, 5.000000000E-01,-3.013686240E-01,-9.539008886E-02, 4.246076423E-05
        11, 2.108401537E+00, 1.177927017E+01, 5.000000000E-01,-2.959547341E-01,-8.614231646E-02, 5.142269220E-05
        12, 1.906066418E+00, 1.157274628E+01, 5.000000000E-01,-2.934589088E-01,-7.437456399E-02, 5.886421059E-05
        13, 1.703581691E+00, 1.136690903E+01, 5.000000000E-01,-2.909618914E-01,-6.220334023E-02, 6.100031169E-05
        14, 1.699067593E+00, 1.097651672E+01, 5.000000000E-01,-2.581745088E-01,-4.883974791E-02, 5.487010276E-05
        15, 1.502546549E+00, 1.116189003E+01, 5.000000000E-01,-2.837792039E-01,-5.169596523E-02, 5.378889182E-05
        16, 1.889109015E+00, 1.079428101E+01, 5.000000000E-01,-2.236471921E-01,-4.528570175E-02, 5.033161142E-05
        17, 2.107574940E+00, 1.197308731E+01, 5.000000000E-01,-3.030219078E-01,-8.863250911E-02, 4.029121556E-05
        18, 2.309776545E+00, 1.217692375E+01, 5.000000000E-01,-3.104646802E-01,-9.584649652E-02, 3.229725553E-05
        19, 1.905330896E+00, 1.176714706E+01, 5.000000000E-01,-2.999524772E-01,-7.868034393E-02, 4.859080218E-05
        20, 1.703855395E+00, 1.156300163E+01, 5.000000000E-01,-2.991701663E-01,-6.764470041E-02, 5.460560715E-05
        21, 1.502724409E+00, 1.135826302E+01, 5.000000000E-01,-2.969232202E-01,-5.740767345E-02, 5.484530993E-05
        22, 1.501485348E+00, 1.096571922E+01, 5.000000000E-01,-2.634858787E-01,-4.540483281E-02, 4.557134525E-05
        23, 1.694997311E+00, 1.078165436E+01, 5.000000000E-01,-2.301657945E-01,-4.041993245E-02, 3.991161429E-05
        24, 1.302216768E+00, 1.135268784E+01, 5.000000000E-01,-3.021585643E-01,-5.464500189E-02, 4.899995110E-05
        25, 1.302497864E+00, 1.115525055E+01, 5.000000000E-01,-2.887173891E-01,-4.977801442E-02, 4.654585427E-05
        26, 1.883940458E+00, 1.060228157E+01, 4.999999702E-01,-1.906776577E-01,-3.403140604E-02, 3.009155262E-05
        27, 2.106343746E+00, 1.216618156E+01, 5.000000000E-01,-3.111225665E-01,-9.025771171E-02, 3.092201950E-05
        28, 1.904221296E+00, 1.196159458E+01, 5.000000000E-01,-3.059344888E-01,-8.206194639E-02, 3.853390444E-05
        29, 2.308334112E+00, 1.236827087E+01, 5.000000000E-01,-3.220098019E-01,-9.557314217E-02, 2.480283001E-05
        30, 1.703272820E+00, 1.175855732E+01, 5.000000000E-01,-3.047882318E-01,-7.229879498E-02, 4.583148257E-05
        31, 1.502624750E+00, 1.155522633E+01, 5.000000000E-01,-3.048248291E-01,-6.257354468E-02, 5.037828669E-05
        32, 1.498886824E+00, 1.077044868E+01, 5.000000000E-01,-2.352924943E-01,-3.847641870E-02, 3.181953798E-05
        33, 1.302322626E+00, 1.095840073E+01, 5.000000000E-01,-2.679345012E-01,-4.460659251E-02, 3.805054803E-05
        34, 1.690263629E+00, 1.058666420E+01, 5.000000000E-01,-1.968648136E-01,-3.122955561E-02, 2.287372445E-05
        35, 1.100831509E+00, 1.134913921E+01, 5.000000000E-01,-3.063838780E-01,-5.366388336E-02, 4.358544902E-05
        36, 1.301920891E+00, 1.155058193E+01, 5.000000000E-01,-3.099929094E-01,-5.916637182E-02, 4.619376341E-05
        37, 1.101509809E+00, 1.115195465E+01, 5.000000000E-01,-2.926811576E-01,-4.992647842E-02, 4.032744619E-05
        38, 2.104947567E+00, 1.235881519E+01, 5.000000000E-01,-3.214972615E-01,-9.095869958E-02, 2.375417898E-05
        39, 1.903431416E+00, 1.215681171E+01, 5.000000000E-01,-3.128997684E-01,-8.456600457E-02, 2.977007716E-05
        40, 1.702489853E+00, 1.195368481E+01, 5.000000000E-01,-3.097103834E-01,-7.615037262E-02, 3.681975068E-05
        41, 2.304871082E+00, 1.274727058E+01, 5.000000000E-01,-3.547299206E-01,-9.187319130E-02, 1.752427306E-05
        42, 2.306493282E+00, 1.255793762E+01, 5.000000000E-01,-3.367307782E-01,-9.436848760E-02, 2.000019049E-05
        43, 1.502292395E+00, 1.175248432E+01, 5.000000000E-01,-3.098191917E-01,-6.717773527E-02, 4.306130359E-05
        44, 1.100420952E+00, 1.154689026E+01, 5.000000000E-01,-3.143250644E-01,-5.723523721E-02, 4.205761797E-05
        45, 1.495692134E+00, 1.057454109E+01, 5.000000000E-01,-2.018519640E-01,-3.127451986E-02, 1.804828389E-05
        46, 1.301080227E+00, 1.076224613E+01, 5.000000000E-01,-2.394428104E-01,-3.919438273E-02, 2.594967373E-05
        47, 1.101981044E+00, 1.095481968E+01, 5.000000000E-01,-2.714760900E-01,-4.603525251E-02, 3.223182284E-05
        48, 1.686764598E+00, 1.039075661E+01, 5.000000000E-01,-1.617936939E-01,-2.218926325E-02, 1.079707545E-05
        49, 8.986498713E-01, 1.134495926E+01, 5.000000000E-01,-3.092779219E-01,-5.407684669E-02, 3.862992526E-05
        50, 1.301717162E+00, 1.174872398E+01, 5.000000000E-01,-3.145867586E-01,-6.330955029E-02, 4.021691348E-05
        51, 9.002088308E-01, 1.114904308E+01, 5.000000000E-01,-2.952614129E-01,-5.160865188E-02, 3.507149813E-05
        52, 1.902942657E+00, 1.235190010E+01, 5.000000000E-01,-3.219743371E-01,-8.599662036E-02, 2.286645577E-05
        53, 2.104088783E+00, 1.255122948E+01, 5.000000000E-01,-3.348819911E-01,-9.045972675E-02, 1.888335646E-05
        54, 2.103239775E+00, 1.274362659E+01, 5.000000000E-01,-3.514475822E-01,-8.849586546E-02, 1.607627200E-05
        55, 1.702287555E+00, 1.215019703E+01, 5.000000000E-01,-3.154793680E-01,-7.913490385E-02, 2.868289630E-05
        56, 1.501971364E+00, 1.194926453E+01, 5.000000000E-01,-3.138634562E-01,-7.109329104E-02, 3.503440530E-05
        57, 2.303683758E+00, 1.293728638E+01, 5.000000000E-01,-3.754287958E-01,-8.788643777E-02, 1.701983274E-05
        58, 2.503971338E+00, 1.312902164E+01, 5.000000000E-01,-4.044890404E-01,-8.461947739E-02, 2.094171032E-05
        59, 1.100207090E+00, 1.174487591E+01, 5.000000000E-01,-3.187273145E-01,-6.059665978E-02, 3.734685015E-05
        60, 8.981348276E-01, 1.154205322E+01, 5.000000000E-01,-3.175036311E-01,-5.652033910E-02, 3.807532994E-05
        61, 1.299706101E+00, 1.056528282E+01, 5.000000000E-01,-2.057493031E-01,-3.361219913E-02, 1.487402551E-05
        62, 1.494278312E+00, 1.037681198E+01, 5.000000000E-01,-1.664324999E-01,-2.406960540E-02, 8.915056242E-06
        63, 1.101453900E+00, 1.075689411E+01, 5.000000000E-01,-2.426195294E-01,-4.202321917E-02, 2.179316471E-05
        64, 9.015077353E-01, 1.095238304E+01, 5.000000000E-01,-2.738254070E-01,-4.906318709E-02, 2.775270696E-05
        65, 6.967161894E-01, 1.134079742E+01, 5.000000000E-01,-3.108018339E-01,-5.552596599E-02, 3.418798951E-05
        66, 1.301427960E+00, 1.194640160E+01, 5.000000000E-01,-3.179276288E-01,-6.693524867E-02, 3.318449308E-05
        67, 6.975635290E-01, 1.114453697E+01, 5.000000000E-01,-2.962600887E-01,-5.435822904E-02, 3.058993025E-05
        68, 1.702414274E+00, 1.234747601E+01, 5.000000000E-01,-3.232051730E-01,-8.104358613E-02, 2.204915836E-05
        69, 1.902770758E+00, 1.274291039E+01, 5.000000000E-01,-3.489302099E-01,-8.462321758E-02, 1.488886755E-05
        70, 1.902926683E+00, 1.254732323E+01, 5.000000000E-01,-3.339408338E-01,-8.611454815E-02, 1.793500269E-05
        71, 2.102661133E+00, 1.293658066E+01, 5.000000000E-01,-3.706788123E-01,-8.485277742E-02, 1.507502748E-05
        72, 1.501940131E+00, 1.214679337E+01, 5.000000000E-01,-3.185096085E-01,-7.420596480E-02, 2.754730122E-05
        73, 2.302901983E+00, 1.312752914E+01, 5.000000000E-01,-3.977085352E-01,-8.239587396E-02, 1.794527998E-05
        74, 2.502908468E+00, 1.331764126E+01, 5.000000000E-01,-4.280251861E-01,-7.779920101E-02, 2.336569014E-05
        75, 1.099941611E+00, 1.194277287E+01, 5.000000000E-01,-3.215703368E-01,-6.361515075E-02, 3.128543540E-05
        76, 8.979502916E-01, 1.174000359E+01, 5.000000000E-01,-3.219536841E-01,-5.890003964E-02, 3.445556285E-05
        77, 6.963993311E-01, 1.153809929E+01, 5.000000000E-01,-3.194390535E-01,-5.675857142E-02, 3.427490083E-05
        78, 1.100807071E+00, 1.055858803E+01, 5.000000000E-01,-2.089499086E-01,-3.774629906E-02, 1.284320388E-05
        79, 1.299018145E+00, 1.036710358E+01, 5.000000000E-01,-1.705557853E-01,-2.779811807E-02, 7.812761396E-06
        80, 9.005181789E-01, 1.075307369E+01, 5.000000000E-01,-2.449247837E-01,-4.636214674E-02, 1.889492160E-05
        81, 6.982051730E-01, 1.094777489E+01, 5.000000000E-01,-2.746169865E-01,-5.311668292E-02, 2.415456220E-05
        82, 4.958364367E-01, 1.133707809E+01, 5.000000000E-01,-3.110092878E-01,-5.753230676E-02, 3.025611113E-05
        83, 1.301307201E+00, 1.214440727E+01, 5.000000000E-01,-3.215999305E-01,-6.985622644E-02, 2.636759018E-05
        84, 4.956269264E-01, 1.113956642E+01, 5.000000000E-01,-2.959750891E-01,-5.757646635E-02, 2.686230800E-05
        85, 1.702486038E+00, 1.274250603E+01, 5.000000000E-01,-3.469026387E-01,-8.050586283E-02, 1.391430669E-05
        86, 1.702549100E+00, 1.254501724E+01, 5.000000000E-01,-3.336023092E-01,-8.159099519E-02, 1.714326208E-05
        87, 1.501930714E+00, 1.234489536E+01, 5.000000000E-01,-3.248778582E-01,-7.628762722E-02, 2.126403888E-05
        88, 1.902498841E+00, 1.293815041E+01, 5.000000000E-01,-3.665832579E-01,-8.136419207E-02, 1.345880264E-05
        89, 2.102628708E+00, 1.312957478E+01, 5.000000000E-01,-3.916322887E-01,-7.958462834E-02, 1.541661550E-05
        90, 1.099867225E+00, 1.214099503E+01, 5.000000000E-01,-3.244391382E-01,-6.613370031E-02, 2.513930667E-05
        91, 2.302576542E+00, 1.331765556E+01, 5.000000000E-01,-4.201164842E-01,-7.564496994E-02, 1.971298661E-05
        92, 2.502269268E+00, 1.350874329E+01, 5.000000000E-01,-4.501392543E-01,-6.995641440E-02, 2.598006722E-05
        93, 8.978750706E-01, 1.193835258E+01, 5.000000000E-01,-3.245206475E-01,-6.112946570E-02, 2.929617585E-05
        94, 6.963138580E-01, 1.173615265E+01, 5.000000000E-01,-3.240937591E-01,-5.807096139E-02, 3.152794307E-05
        95, 4.957490563E-01, 1.153506470E+01, 5.000000000E-01,-3.201267719E-01,-5.759498104E-02, 3.069353625E-05
        96, 8.994152546E-01, 1.055328369E+01, 5.000000000E-01,-2.114780247E-01,-4.316711798E-02, 1.154580332E-05
        97, 1.100163460E+00, 1.036021423E+01, 5.000000000E-01,-1.743227690E-01,-3.299561515E-02, 7.200008895E-06
        98, 1.299085975E+00, 1.016856766E+01, 5.000000000E-01,-1.375885308E-01,-2.168580145E-02, 4.292737685E-06
        99, 6.978095770E-01, 1.074864578E+01, 5.000000000E-01,-2.461035997E-01,-5.153569579E-02, 1.679713932E-05
       100, 4.954487085E-01, 1.094193554E+01, 5.000000000E-01,-2.741253674E-01,-5.749723688E-02, 2.129362292E-05
       101, 2.962593734E-01, 1.133483315E+01, 5.000000000E-01,-3.100601733E-01,-5.964036286E-02, 2.678123019E-05
       102, 1.301344275E+00, 1.234264755E+01, 5.000000000E-01,-3.267067075E-01,-7.188279182E-02, 2.047950329E-05
       103, 2.961537540E-01, 1.113684654E+01, 5.000000000E-01,-2.947139442E-01,-6.074910238E-02, 2.378125828E-05
       104, 1.501979828E+00, 1.274122429E+01, 5.000000000E-01,-3.451969624E-01,-7.631931454E-02, 1.310369771E-05
       105, 1.702162147E+00, 1.293922329E+01, 5.000000000E-01,-3.627909124E-01,-7.764473557E-02, 1.213023370E-05
       106, 1.501960516E+00, 1.254306221E+01, 5.000000000E-01,-3.336754441E-01,-7.707999647E-02, 1.645235534E-05
       107, 1.301344275E+00, 1.254073811E+01, 5.000000000E-01,-3.339692354E-01,-7.275141031E-02, 1.582338700E-05
       108, 1.902421951E+00, 1.313287926E+01, 5.000000000E-01,-3.859601617E-01,-7.640067488E-02, 1.328474082E-05
       109, 2.102551937E+00, 1.332123756E+01, 5.000000000E-01,-4.128001630E-01,-7.298737764E-02, 1.659111513E-05
       110, 1.099925280E+00, 1.233932877E+01, 5.000000000E-01,-3.284492791E-01,-6.790617853E-02, 1.967592834E-05
       111, 8.978963494E-01, 1.213695908E+01, 5.000000000E-01,-3.268150389E-01,-6.304930896E-02, 2.382256935E-05
       112, 2.302223444E+00, 1.350981903E+01, 5.000000000E-01,-4.413698018E-01,-6.783355772E-02, 2.176856106E-05
       113, 2.501636267E+00, 1.370244980E+01, 5.000000000E-01,-4.694035351E-01,-6.130093709E-02, 2.824441071E-05
       114, 6.963607073E-01, 1.193486309E+01, 5.000000000E-01,-3.266230226E-01,-5.940541252E-02, 2.718324686E-05
       115, 4.957270324E-01, 1.173335934E+01, 5.000000000E-01,-3.251049221E-01,-5.785169452E-02, 2.861483335E-05
       116, 2.964271307E-01, 1.153305912E+01, 5.000000000E-01,-3.196362555E-01,-5.865119025E-02, 2.736451279E-05
       117, 8.990148902E-01, 1.035415077E+01, 5.000000000E-01,-1.775506139E-01,-3.917386383E-02, 6.880287856E-06
       118, 6.974035501E-01, 1.054879284E+01, 5.000000000E-01,-2.133938372E-01,-4.921370372E-02, 1.073165276E-05
       119, 1.099669218E+00, 1.016172981E+01, 5.000000000E-01,-1.420659423E-01,-2.768637985E-02, 4.255687600E-06
       120, 4.957666397E-01, 1.074360466E+01, 5.000000000E-01,-2.461859882E-01,-5.688287318E-02, 1.521060221E-05
       121, 2.963650823E-01, 1.093877602E+01, 5.000000000E-01,-2.729400992E-01,-6.163104624E-02, 1.908725426E-05
       122, 9.835682809E-02, 1.133423805E+01, 5.000000000E-01,-3.079593778E-01,-6.170679256E-02, 2.320704334E-05
       123, 9.835679084E-02, 1.113609695E+01, 5.000000000E-01,-2.925601304E-01,-6.350835413E-02, 2.075957673E-05
       124, 1.301409960E+00, 1.273883820E+01, 5.000000000E-01,-3.437463939E-01,-7.220522314E-02, 1.243221504E-05
       125, 1.501828313E+00, 1.293888855E+01, 5.000000000E-01,-3.592718542E-01,-7.382716984E-02, 1.104535022E-05
       126, 1.701761007E+00, 1.313510323E+01, 5.000000000E-01,-3.805141449E-01,-7.303131372E-02, 1.151204015E-05
       127, 1.099927068E+00, 1.253742981E+01, 5.000000000E-01,-3.343254626E-01,-6.870030612E-02, 1.521796366E-05
       128, 1.902266979E+00, 1.332567310E+01, 5.000000000E-01,-4.057854712E-01,-7.003999501E-02, 1.393112871E-05
       129, 2.102212191E+00, 1.351307106E+01, 4.999999702E-01,-4.329413474E-01,-6.534591317E-02, 1.810860158E-05
       130, 8.978675008E-01, 1.233523941E+01, 5.000000000E-01,-3.299312592E-01,-6.441953033E-02, 1.880412128E-05
       131, 6.964337826E-01, 1.213353157E+01, 5.000000000E-01,-3.285748959E-01,-6.061732396E-02, 2.236593355E-05
       132, 2.301589966E+00, 1.370389557E+01, 5.000000000E-01,-4.599529505E-01,-5.922727287E-02, 2.359622158E-05
       133, 2.701760054E+00, 1.370246887E+01, 5.000000000E-01,-4.790043235E-01,-6.302008778E-02, 3.346343510E-05
       134, 2.500902653E+00, 1.389894962E+01, 5.000000000E-01,-4.845682681E-01,-5.200875923E-02, 2.969974594E-05
       135, 4.956953228E-01, 1.193214893E+01, 5.000000000E-01,-3.277756572E-01,-5.827445537E-02, 2.497801506E-05
       136, 2.963757217E-01, 1.173152733E+01, 5.000000000E-01,-3.250022829E-01,-5.794759840E-02, 2.576055704E-05
       137, 9.854318202E-02, 1.153250313E+01, 5.000000000E-01,-3.179357946E-01,-5.991993845E-02, 2.377220517E-05
       138, 8.985510468E-01, 1.015523148E+01, 5.000000000E-01,-1.461831629E-01,-3.438615054E-02, 4.318901119E-06
       139, 4.961047173E-01, 1.054499817E+01, 5.000000000E-01,-2.147898525E-01,-5.525428429E-02, 1.019324372E-05
       140, 2.963081896E-01, 1.074089146E+01, 5.000000000E-01,-2.457188219E-01,-6.180449203E-02, 1.403768420E-05
       141, 9.858082235E-02, 1.093787575E+01, 5.000000000E-01,-2.713319957E-01,-6.495266408E-02, 1.698059168E-05
       142, 1.301511288E+00, 1.293696594E+01, 5.000000000E-01,-3.560372293E-01,-7.004538924E-02, 1.019497176E-05
       143, 1.100114346E+00, 1.273569489E+01, 5.000000000E-01,-3.424976468E-01,-6.825730205E-02, 1.184328721E-05
       144, 1.501646280E+00, 1.313611889E+01, 5.000000000E-01,-3.753537536E-01,-6.960164756E-02, 1.007247283E-05
       145, 1.701523542E+00, 1.332985687E+01, 5.000000000E-01,-3.990267813E-01,-6.694685668E-02, 1.169962525E-05
       146, 8.978643417E-01, 1.253338051E+01, 5.000000000E-01,-3.346099555E-01,-6.500518322E-02, 1.458893348E-05
       147, 1.902058363E+00, 1.351741600E+01, 5.000000000E-01,-4.247963727E-01,-6.263951957E-02, 1.497124322E-05
       148, 2.101594925E+00, 1.370673752E+01, 5.000000000E-01,-4.507741928E-01,-5.689439923E-02, 1.953291758E-05
       149, 6.963433027E-01, 1.233167458E+01, 5.000000000E-01,-3.310298026E-01,-6.146638468E-02, 1.781729952E-05
       150, 4.955738485E-01, 1.213075542E+01, 5.000000000E-01,-3.295981884E-01,-5.872736871E-02, 2.078213038E-05
       151, 2.300759792E+00, 1.389979267E+01, 5.000000000E-01,-4.747208357E-01,-5.004414171E-02, 2.481928823E-05
       152, 2.701147079E+00, 1.389888668E+01, 5.000000000E-01,-4.945864677E-01,-5.372757092E-02, 3.517191726E-05
       153, 2.500501394E+00, 1.409850311E+01, 5.000000000E-01,-4.949094951E-01,-4.221994430E-02, 3.009691500E-05
       154, 2.960751653E-01, 1.193012619E+01, 5.000000000E-01,-3.279022574E-01,-5.752123520E-02, 2.273330574E-05
       155, 9.849181771E-02, 1.173073769E+01, 5.000000000E-01,-3.237822950E-01,-5.835675821E-02, 2.255875916E-05
       156, 9.843894839E-02, 1.074021244E+01, 5.000000000E-01,-2.454281002E-01,-6.554395705E-02, 1.291208991E-05
       157, 1.301657200E+00, 1.313514996E+01, 5.000000000E-01,-3.704587817E-01,-6.621430814E-02, 8.922632333E-06
       158, 1.100700498E+00, 1.293422127E+01, 5.000000000E-01,-3.530865908E-01,-6.635989994E-02, 9.488564501E-06
       159, 8.982048035E-01, 1.273196888E+01, 5.000000000E-01,-3.413567543E-01,-6.455414742E-02, 1.128937583E-05
       160, 1.501251936E+00, 1.333225536E+01, 5.000000000E-01,-3.924860060E-01,-6.386883557E-02, 9.868920642E-06
       161, 1.701517582E+00, 1.352252483E+01, 5.000000000E-01,-4.169873297E-01,-5.981077254E-02, 1.232535124E-05
       162, 6.963186860E-01, 1.252981567E+01, 5.000000000E-01,-3.347455561E-01,-6.172998622E-02, 1.389142199E-05
       163, 1.901572227E+00, 1.371012115E+01, 5.000000000E-01,-4.418300986E-01,-5.443602055E-02, 1.602749580E-05
       164, 2.100896835E+00, 1.390224743E+01, 5.000000000E-01,-4.650920331E-01,-4.788598418E-02, 2.051181218E-05
       165, 4.956094027E-01, 1.232888889E+01, 5.000000000E-01,-3.316182792E-01,-5.899592489E-02, 1.671039900E-05
       166, 2.960185409E-01, 1.212854576E+01, 5.000000000E-01,-3.297315538E-01,-5.724735558E-02, 1.911518484E-05
       167, 2.300242901E+00, 1.409876919E+01, 5.000000000E-01,-4.848231077E-01,-4.042301327E-02, 2.514910557E-05
       168, 2.700716257E+00, 1.409830856E+01, 5.000000000E-01,-5.051317811E-01,-4.387187213E-02, 3.561185804E-05
       169, 2.500207424E+00, 1.430119038E+01, 5.000000000E-01,-4.992779493E-01,-3.210913762E-02, 2.923890861E-05
       170, 9.827895463E-02, 1.192909813E+01, 5.000000000E-01,-3.270670772E-01,-5.705756322E-02, 2.011777906E-05
       171, 1.301293135E+00, 1.333195686E+01, 5.000000000E-01,-3.861235380E-01,-6.088753417E-02, 8.392576092E-06
       172, 1.101243496E+00, 1.313266182E+01, 5.000000000E-01,-3.658661544E-01,-6.290928274E-02, 8.001369679E-06
       173, 8.989281654E-01, 1.293074703E+01, 5.000000000E-01,-3.504093289E-01,-6.283381581E-02, 8.884376257E-06
       174, 6.965733767E-01, 1.272843075E+01, 5.000000000E-01,-3.402763009E-01,-6.115886196E-02, 1.072998293E-05
       175, 1.500903487E+00, 1.352635956E+01, 5.000000000E-01,-4.093841612E-01,-5.701947585E-02, 1.012555094E-05
       176, 1.701518536E+00, 1.371440315E+01, 5.000000000E-01,-4.331902862E-01,-5.192090571E-02, 1.305053320E-05
       177, 4.956309497E-01, 1.252693081E+01, 5.000000000E-01,-3.346079290E-01,-5.885371938E-02, 1.310988137E-05
       178, 1.901006222E+00, 1.390498924E+01, 5.000000000E-01,-4.557052851E-01,-4.566990957E-02, 1.677994078E-05
       179, 2.100200891E+00, 1.409971523E+01, 5.000000000E-01,-4.749801159E-01,-3.852805495E-02, 2.078250691E-05
       180, 2.963736951E-01, 1.232671928E+01, 5.000000000E-01,-3.315016925E-01,-5.692659691E-02, 1.550749948E-05
       181, 9.838511050E-02, 1.212741184E+01, 5.000000000E-01,-3.290724158E-01,-5.594135448E-02, 1.709650314E-05
       182, 2.300085306E+00, 1.430132866E+01, 5.000000000E-01,-4.892373383E-01,-3.054955602E-02, 2.442142795E-05
       183, 2.700316906E+00, 1.430098820E+01, 5.000000000E-01,-5.095309019E-01,-3.358979896E-02, 3.461827509E-05
       184, 2.499940634E+00, 1.450417995E+01, 5.000000000E-01,-4.963056743E-01,-2.203310467E-02, 2.701161611E-05
       185, 1.300773382E+00, 1.352759266E+01, 5.000000000E-01,-4.019811153E-01,-5.439431965E-02, 8.342683941E-06
       186, 1.101233959E+00, 1.333034897E+01, 5.000000000E-01,-3.801111281E-01,-5.800064281E-02, 7.221116448E-06
       187, 9.001330733E-01, 1.312966442E+01, 5.000000000E-01,-3.616285026E-01,-5.971099064E-02, 7.272655239E-06
       188, 6.969189644E-01, 1.292698956E+01, 5.000000000E-01,-3.479085863E-01,-5.952045694E-02, 8.347231415E-06
       189, 4.955577850E-01, 1.272514725E+01, 5.000000000E-01,-3.391367793E-01,-5.807280540E-02, 1.014114696E-05
       190, 1.501004696E+00, 1.371889973E+01, 5.000000000E-01,-4.248698950E-01,-4.943541065E-02, 1.056285419E-05
       191, 1.701089859E+00, 1.390786552E+01, 5.000000000E-01,-4.465819597E-01,-4.348097742E-02, 1.359241833E-05
       192, 2.964728773E-01, 1.252472878E+01, 5.000000000E-01,-3.339779675E-01,-5.635104701E-02, 1.225287451E-05
       193, 1.900291562E+00, 1.410111332E+01, 5.000000000E-01,-4.653846323E-01,-3.662319481E-02, 1.697722655E-05
       194, 2.099991083E+00, 1.430142212E+01, 5.000000000E-01,-4.794647396E-01,-2.897021547E-02, 2.016543840E-05
       195, 9.862664342E-02, 1.232540417E+01, 5.000000000E-01,-3.307576478E-01,-5.487891287E-02, 1.401252939E-05
       196, 2.299978733E+00, 1.450448608E+01, 5.000000000E-01,-4.865277708E-01,-2.079510875E-02, 2.249367390E-05
       197, 2.699934244E+00, 1.450363350E+01, 5.000000000E-01,-5.063994527E-01,-2.324839681E-02, 3.208886847E-05
       198, 2.499924183E+00, 1.470326042E+01, 5.000000000E-01,-4.827869534E-01,-1.280751452E-02, 2.335246791E-05
       199, 1.300549746E+00, 1.372235870E+01, 5.000000000E-01,-4.168226123E-01,-4.708266631E-02, 8.518335562E-06
       200, 1.101172686E+00, 1.352754116E+01, 5.000000000E-01,-3.949417472E-01,-5.189565942E-02, 6.917466180E-06
       201, 9.010474086E-01, 1.332830048E+01, 5.000000000E-01,-3.745533824E-01,-5.521252006E-02, 6.298496828E-06
       202, 6.977633834E-01, 1.312564564E+01, 5.000000000E-01,-3.577123284E-01,-5.665949360E-02, 6.663442946E-06
       203, 4.957315624E-01, 1.292346191E+01, 5.000000000E-01,-3.455770612E-01,-5.643313751E-02, 7.836136319E-06
       204, 2.963114083E-01, 1.272271824E+01, 5.000000000E-01,-3.377632797E-01,-5.531733111E-02, 9.510198652E-06
       205, 1.500948906E+00, 1.391154957E+01, 5.000000000E-01,-4.377862215E-01,-4.134893417E-02, 1.091273134E-05
       206, 1.700463414E+00, 1.410309601E+01, 5.000000000E-01,-4.560975134E-01,-3.476217017E-02, 1.371660073E-05
       207, 9.869837761E-02, 1.252340317E+01, 5.000000000E-01,-3.328966498E-01,-5.370253325E-02, 1.116220847E-05
       208, 1.899956226E+00, 1.430162430E+01, 5.000000000E-01,-4.700013101E-01,-2.742446400E-02, 1.645916564E-05
       209, 2.100015879E+00, 1.450461197E+01, 5.000000000E-01,-4.771071970E-01,-1.957947575E-02, 1.852302194E-05
       210, 2.299967289E+00, 1.470364285E+01, 5.000000000E-01,-4.735633433E-01,-1.197755896E-02, 1.930539111E-05
       211, 2.699903250E+00, 1.470273495E+01, 5.000000000E-01,-4.924450815E-01,-1.365112886E-02, 2.793994827E-05
       212, 2.500000000E+00, 1.490089989E+01, 5.000000000E-01,-4.355340302E-01,-4.357589874E-03, 1.810131471E-05
       213, 1.100594759E+00, 1.372358131E+01, 5.000000000E-01,-4.090833068E-01,-4.495499656E-02, 6.879755801E-06
       214, 1.300470471E+00, 1.391568851E+01, 5.000000000E-01,-4.293647707E-01,-3.932682052E-02, 8.699851605E-06
       215, 9.012769461E-01, 1.352639008E+01, 5.000000000E-01,-3.882871270E-01,-4.954066500E-02, 5.794304798E-06
       216, 6.986439824E-01, 1.332422924E+01, 5.000000000E-01,-3.692598939E-01,-5.256564915E-02, 5.561852504E-06
       217, 4.957945645E-01, 1.312156200E+01, 5.000000000E-01,-3.540390134E-01,-5.376755446E-02, 6.143015980E-06
       218, 2.962421775E-01, 1.292077827E+01, 5.000000000E-01,-3.432715833E-01,-5.363162979E-02, 7.326971627E-06
       219, 9.867211431E-02, 1.272145844E+01, 5.000000000E-01,-3.360937536E-01,-5.224922672E-02, 8.709454050E-06
       220, 1.500655413E+00, 1.410588264E+01, 5.000000000E-01,-4.471926093E-01,-3.298806399E-02, 1.097505083E-05
       221, 1.700082302E+00, 1.430266190E+01, 5.000000000E-01,-4.608962834E-01,-2.593362145E-02, 1.327992049E-05
